UserID,LengthOfScreenName,LengthOfDescriptionInUserProfile,NumberOfFollowings,NumberOfFollowers,NumberOfTweets,Longevity,FollowRatio,TweetsPerDay,LinkAverage,UniqueLinkAverage,MentionAverage,UniqueMentionAverage,Compression_Ratio,FollowingChangeRate,label,Similarity
62722149,14,0,37,52,444,104,0.7115384615384616,4.269230769230769,0.0211267605633802,0.0211267605633802,0.8450704225352113,0.2183098591549295,2.9957894736842103,0.3853201470472625,0,0.0396865500660143
62726600,7,29,27,29,1089,102,0.9310344827586208,10.676470588235292,1.0,0.005,0.0,0.0,2.547589616810878,0.0,0,0.0066335048257158
62729804,7,0,4,0,2,104,0.0,0.0192307692307692,0.0,0.0,82.0,19.5,1.903225806451613,0.0,0,0.0
62732978,9,0,28,2,19,112,14.0,0.1696428571428571,0.0,0.0,2.526315789473684,1.0526315789473684,2.917487684729064,0.1982455801365269,0,0.0215619592718513
62745489,8,0,9,44,785,102,0.2045454545454545,7.696078431372549,0.0,0.0,0.465,0.075,3.1674107142857144,0.0,0,0.0326165155385435
62749625,11,54,1661,549,8369,100,3.0255009107468123,83.69,0.105,0.02,0.35,0.095,2.8666666666666667,0.4672693135159977,0,0.0240564912654527
62750968,14,79,60,256,3275,113,0.234375,28.98230088495575,0.495,0.12,1.515,1.12,3.0516129032258066,0.2191687352197311,0,0.0202130240500239
62752853,12,95,109,194,11841,114,0.5618556701030928,103.86842105263158,0.0,0.0,0.0,0.0,2.433147632311978,0.0934538627031995,0,0.0531242815448887
62758218,11,0,103,118,379,102,0.8728813559322034,3.715686274509804,0.025,0.005,0.365,0.105,3.427536231884058,0.1748361678529921,0,0.0192831013039479
62763030,5,9,52,54,406,105,0.9629629629629628,3.8666666666666663,0.225,0.02,0.215,0.06,2.4378172588832485,0.1144571390574773,0,0.0011348408710217
62769866,10,72,27,37,2542,117,0.7297297297297297,21.726495726495727,0.015,0.01,1.12,0.275,3.5941043083900226,0.2191687352197311,0,0.007369925021935
62807338,8,102,32,66,3305,110,0.4848484848484848,30.045454545454547,1.0,0.015,0.0,0.0,2.4050493962678376,0.2643274401820359,0,0.0063912028447495
62807917,11,27,1422,908,6388,100,1.566079295154185,63.88,0.31,0.045,0.41,0.22,2.3425076452599387,0.0,0,0.0681727909402618
62808297,14,45,0,164,7351,111,0.0,66.22522522522523,0.115,0.035,0.865,0.61,2.860887096774193,0.0,0,0.0864858896796046
62809886,10,78,69,71,148,103,0.971830985915493,1.4368932038834952,0.0472972972972973,0.027027027027027,0.3716216216216216,0.1959459459459459,3.5653266331658293,0.1321637200910179,0,0.0188558005962878
62819184,8,37,26,10,150,109,2.6,1.3761467889908257,0.1533333333333333,0.0266666666666666,0.8333333333333334,0.2533333333333333,2.974842767295597,0.1618668383655077,0,0.0202836853866869
62822629,15,57,83,79,1363,109,1.0506329113924051,12.504587155963304,0.005,0.005,0.485,0.06,2.838,0.2955270622827708,0,0.0373522787256477
62827816,13,77,36,320,7565,111,0.1125,68.15315315315316,0.02,0.01,0.455,0.085,2.940082644628099,0.0660818600455089,0,0.062476924659658
62835985,12,14,85,47,347,100,1.8085106382978724,3.47,1.0,0.005,0.0,0.0,2.376593279258401,0.3619452538882463,0,0.0048450004889983
62844711,6,128,907,846,4270,101,1.0721040189125297,42.277227722772274,0.165,0.05,1.115,0.355,2.8989280245022973,0.5568156500335374,0,0.0059995941405624
62858613,9,0,145,84,231,112,1.7261904761904765,2.0625,0.75,0.015,0.615,0.215,2.5627240143369177,0.0660818600455089,0,0.0384200955224406
62859249,15,0,242,252,4986,111,0.9603174603174603,44.91891891891892,0.085,0.03,0.505,0.1,3.075593952483801,1.284778199470267,0,0.0210713050016089
62861841,11,0,21,13,293,114,1.6153846153846154,2.5701754385964914,0.35,0.08,0.92,0.395,3.0127388535031847,0.0660818600455089,0,0.015246851988471
62863282,5,13,22,20,1966,102,1.1,19.274509803921568,0.0,0.0,0.66,0.15,2.9844827586206897,0.0934538627031995,0,0.0050821568158251
62864279,15,19,0,207,1975,105,0.0,18.80952380952381,0.0,0.0,0.14,0.055,3.042553191489361,0.0,0,0.0338406148997578
62865923,11,76,151,225,2338,114,0.6711111111111111,20.50877192982456,0.0,0.0,0.26,0.06,2.315254237288136,1.8313142249196372,0,0.0249171351228555
62879948,10,0,178,67,426,100,2.656716417910448,4.26,0.01,0.005,0.63,0.095,2.8210735586481115,0.0660818600455089,0,0.0069548197103288
62881903,12,0,91,67,1854,110,1.3582089552238803,16.854545454545455,0.12,0.025,0.365,0.07,4.339449541284404,0.1144571390574773,0,0.0260068318236427
62888320,9,127,161,107,384,106,1.5046728971962615,3.6226415094339615,1.0,0.005,0.0,0.0,2.556756756756757,0.4282593998234223,0,0.0264976906593114
62898080,11,102,109,113,1894,112,0.9646017699115044,16.910714285714285,0.02,0.01,0.87,0.075,2.838,0.272462488904917,0,0.0192724927380974
62900812,9,57,30,33,122,114,0.9090909090909092,1.0701754385964912,0.0413223140495867,0.0082644628099173,0.6115702479338843,0.140495867768595,3.0982532751091703,0.1477635311413854,0,0.0171137338088493
62901811,13,38,60,48,1492,104,1.25,14.346153846153848,0.0,0.0,0.0,0.0,2.895918367346938,0.3369526938665577,0,0.0586101145176761
62909087,15,0,70,44,269,112,1.5909090909090908,2.4017857142857144,0.075,0.01,0.19,0.05,2.855130784708249,0.2089691897642864,0,0.008844999449205
62913069,14,0,57,50,398,110,1.14,3.618181818181818,0.42,0.01,0.0,0.0,3.204954954954955,0.1869077254063991,0,0.01589873753056
62926886,12,115,5,88,700,103,0.0568181818181818,6.796116504854369,0.0913978494623656,0.0161290322580645,1.021505376344086,0.521505376344086,2.775238095238095,0.0,0,0.0137668307378478
62934924,13,11,20,12,1568,114,1.6666666666666667,13.75438596491228,0.005,0.005,0.105,0.08,3.495073891625616,0.2803615881095986,0,0.0340293232642464
62938701,14,0,36,43,923,101,0.8372093023255814,9.13861386138614,0.0,0.0,0.875,0.085,3.1763392857142856,2.567005970124538,0,0.0205710689433742
62939085,9,27,6,440,16971,105,0.0136363636363636,161.62857142857143,0.015,0.015,0.22,0.03,4.448275862068965,0.0,0,0.4470015430782902
62943288,9,0,1373,861,1091,102,1.59465737514518,10.696078431372548,0.18,0.015,0.175,0.055,4.965156794425087,0.2803615881095986,0,0.0968246342720185
62944277,12,43,5,3,275,101,1.6666666666666667,2.722772277227723,0.035,0.005,0.11,0.02,4.125,0.0,0,0.0508445498051852
62952551,13,0,699,341,725,101,2.0498533724340176,7.178217821782178,0.01,0.005,0.51,0.1,2.895918367346938,0.2289142781149546,0,0.0142848583142029
62954369,12,0,199,106,130,110,1.8773584905660377,1.181818181818182,0.1307692307692307,0.023076923076923,0.6461538461538462,0.2923076923076923,3.936288088642659,2.1280000656663485,0,0.0080915373597238
62960609,11,0,48,31,150,110,1.5483870967741935,1.3636363636363635,1.3533333333333333,0.0666666666666666,1.0266666666666666,0.2066666666666666,2.890020366598778,0.1869077254063991,0,0.0150101856758737
62969742,8,0,12,7,225,114,1.7142857142857142,1.973684210526316,0.12,0.04,1.01,0.225,2.8666666666666667,0.0,0,0.0301396221130636
62971383,9,0,80,24,138,109,3.333333333333333,1.2660550458715596,0.0364963503649635,0.0145985401459854,0.583941605839416,0.2481751824817518,3.0084566596194504,0.5646036597263776,0,0.0235135700328904
62973736,6,0,14,11,157,111,1.2727272727272727,1.4144144144144144,0.0318471337579617,0.0063694267515923,0.8789808917197452,0.1337579617834395,2.921529175050302,0.0,0,0.0111023679349414
62980344,10,0,152,118,1657,111,1.2881355932203389,14.927927927927929,0.3869346733668342,0.0150753768844221,0.4824120603015075,0.1206030150753768,3.2323462414578588,0.1982455801365269,0,0.0135410835603763
62981445,7,101,77,1733,744,107,0.0444316214656664,6.953271028037383,0.0,0.0,0.355,0.11,2.3116438356164384,0.50326445252005,0,0.00145944005743
62993076,6,0,160,131,1105,101,1.2213740458015268,10.94059405940594,0.07,0.015,0.385,0.035,3.148230088495575,0.4578285562299093,0,0.0744874174641541
62998915,7,105,102,95,379,103,1.0736842105263158,3.679611650485437,0.03,0.005,0.445,0.08,2.311704834605598,0.2382615347721177,0,0.0102083593542371
63000889,5,66,66,55,529,103,1.2,5.135922330097087,0.1256281407035175,0.0452261306532663,0.1557788944723618,0.135678391959799,2.613259668508287,0.2559339434426655,0,0.020453076723407
63001370,10,0,46,57,301,104,0.8070175438596491,2.894230769230769,0.0,0.0,0.045,0.005,3.0780911062906724,0.0934538627031995,0,0.017075643079998
63002991,15,0,40,41,485,112,0.975609756097561,4.330357142857143,0.03,0.01,0.44,0.09,2.5627240143369177,0.1869077254063991,0,0.0087174019114836
63012457,6,26,32,16,632,110,2.0,5.745454545454545,0.1306532663316583,0.0050251256281407,1.0552763819095476,0.0452261306532663,2.838,0.2472556797710404,0,0.026919414215162
63022000,11,47,17,15,634,103,1.1333333333333333,6.155339805825243,1.0,0.01,0.0,0.0,2.75,0.0660818600455089,0,0.0322664005713261
63023634,12,101,87,40,6171,100,2.175,61.71,0.34,0.105,0.45,0.16,2.6473880597014925,0.4179383795285729,0,0.0087342704606576
63028494,7,0,103,644,94,103,0.1599378881987577,0.912621359223301,0.0638297872340425,0.0319148936170212,0.4042553191489361,0.1595744680851064,2.037142857142857,0.2382615347721177,0,0.0012091984123555
63035968,10,12,119,22,224,101,5.409090909090909,2.217821782178218,0.005,0.005,0.355,0.065,3.1255506607929515,0.1618668383655077,0,0.0065004152644414
63037622,9,0,19,45,618,102,0.4222222222222222,6.0588235294117645,0.0,0.0,0.8235294117647058,0.1437908496732026,3.23972602739726,0.1321637200910179,0,0.02057866052005
63039785,9,0,40,22,230,112,1.818181818181818,2.0535714285714284,0.0954773869346733,0.0653266331658291,1.2613065326633166,0.5276381909547738,3.343529411764706,0.1748361678529921,0,0.2180393512487548
63051202,12,97,1790,398,3185,116,4.49748743718593,27.45689655172414,0.1,0.02,1.31,0.185,2.421216848673947,0.2559339434426655,0,0.0266377846832242
63056904,8,151,44,32,492,102,1.375,4.823529411764706,0.0,0.0,0.52,0.115,2.305895439377086,0.5161158260037454,0,0.0092300003143689
63073905,11,148,71,77,299,107,0.922077922077922,2.794392523364486,0.795,0.1,0.15,0.07,2.672316384180791,0.2880441499395717,0,0.033726749530394
63076071,9,0,61,24,82,101,2.5416666666666665,0.8118811881188119,0.0853658536585365,0.024390243902439,2.2195121951219514,0.3902439024390244,3.170022371364653,0.3237336767310155,0,0.0228253888119444
63078677,13,46,149,40,229,103,3.725,2.2233009708737863,0.08,0.005,0.0,0.0,3.5475,0.4481889807273432,0,0.0090978268043308
63083715,7,46,44,37,424,102,1.1891891891891893,4.15686274509804,0.0,0.0,0.73,0.475,2.2114914425427874,0.1144571390574773,0,0.0146686241079964
63090985,11,0,81,69,472,112,1.173913043478261,4.214285714285714,0.635,0.02,0.785,0.165,2.75,0.1144571390574773,0,0.0231441150876128
63097268,7,0,86,60,391,99,1.4333333333333331,3.949494949494949,0.655,0.01,0.0,0.0,3.1186813186813187,0.2289142781149546,0,0.0117429540507781
63102358,10,57,78,85,288,113,0.9176470588235294,2.5486725663716814,0.1283422459893048,0.0320855614973262,1.3636363636363635,0.2727272727272727,2.974842767295597,0.1869077254063991,0,0.035570165187935
63103228,7,0,339,153,406,101,2.215686274509804,4.01980198019802,0.04,0.02,1.07,0.415,2.8201581027667983,0.4719188739399877,0,0.0246415178932974
63104740,12,0,158,94,29,103,1.680851063829787,0.2815533980582524,0.0,0.0,1.4482758620689655,0.3448275862068966,3.686094069529653,0.0,0,0.0408380455056544
63111334,6,9,1445,747,865,100,1.9344042838018745,8.65,1.0,0.015,0.0,0.0,2.3939732142857144,0.1321637200910179,0,0.0012646566164154
63114213,8,0,72,58,354,108,1.2413793103448276,3.2777777777777777,0.01,0.005,0.06,0.055,2.622920517560074,0.1618668383655077,0,0.0053482079960069
63114864,7,0,10,8,132,111,1.25,1.1891891891891893,0.2878787878787879,0.0303030303030303,0.303030303030303,0.2272727272727272,3.497536945812808,0.1321637200910179,0,0.2409716958699832
63123745,14,49,119,130,1095,99,0.9153846153846154,11.06060606060606,0.0,0.0,0.01,0.01,2.58,0.272462488904917,0,0.0133942337478725
63124144,10,66,197,174,2306,106,1.132183908045977,21.75471698113208,0.0,0.0,0.46,0.285,2.919753086419753,0.2089691897642864,0,0.0176673193509782
63127142,14,40,93,39,447,100,2.3846153846153846,4.47,0.16,0.035,0.85,0.255,3.784,0.2643274401820359,0,0.0066606510688684
63131728,14,89,15,386,9729,108,0.038860103626943,90.08333333333331,0.085,0.015,0.905,0.265,3.0277185501066097,0.0660818600455089,0,0.0615924137698636
63134030,5,47,23,24,16,107,0.9583333333333334,0.1495327102803738,0.1875,0.1875,1.3125,0.8125,2.7742382271468142,0.0,0,0.0081131671829956
63152886,15,45,109,37,650,111,2.945945945945946,5.855855855855856,0.3692307692307692,0.0051282051282051,0.1538461538461538,0.0769230769230769,2.69622641509434,0.1144571390574773,0,0.0220926517285474
63154912,15,0,28,17,80,112,1.6470588235294117,0.7142857142857143,0.4375,0.0125,1.5,0.2875,3.533665835411471,0.0,0,0.0218054008205738
63158043,11,23,3434,4336,719,99,0.7919741697416974,7.262626262626263,0.0,0.0,0.515,0.1,2.9319587628865977,0.3099513977959015,0,0.0399371732062408
63186997,10,160,232,289,4965,105,0.8027681660899654,47.285714285714285,0.195,0.03,0.48,0.235,2.730769230769231,0.2955270622827708,0,0.0242858986033235
63187042,8,159,444,417,2624,110,1.064748201438849,23.854545454545452,0.0,0.0,0.005,0.005,3.23972602739726,0.272462488904917,0,0.0264315384521967
63187048,9,0,59,11,27,113,5.363636363636363,0.2389380530973451,0.0,0.0,0.2592592592592592,0.074074074074074,3.0044603033006245,0.9576171300084336,0,0.0295044192343791
63192789,6,138,196,108,409,112,1.8148148148148149,3.6517857142857135,0.015,0.01,0.875,0.35,2.8323353293413174,0.0,0,0.0336789692932161
63192897,8,0,258,153,623,113,1.6862745098039216,5.513274336283186,0.12,0.04,0.175,0.105,2.917864476386037,0.3496723357059843,0,0.0180052702309131
63195221,9,0,92,101,222,112,0.9108910891089108,1.9821428571428568,0.035,0.015,0.325,0.06,2.936213991769548,0.0660818600455089,0,0.0244128050477742
63198035,15,131,41,2855,597,114,0.0143607705779334,5.2368421052631575,0.0,0.0,0.415,0.06,2.7823529411764705,3.701764007680521,0,0.0295009792179792
63218195,10,0,65,13,5,107,5.0,0.0467289719626168,0.0,0.0,9.6,2.0,2.633466135458167,0.0660818600455089,0,0.0219079939668174
63222619,13,0,10,5,14,100,2.0,0.14,14.0,0.0714285714285714,0.0,0.0,3.2940074906367043,0.0934538627031995,0,0.0203790424600782
63232531,9,80,197,159,4199,108,1.2389937106918238,38.879629629629626,0.0959595959595959,0.0303030303030303,0.696969696969697,0.1717171717171717,2.913757700205339,0.50326445252005,0,0.040983788391534
63251105,5,0,65,52,208,110,1.25,1.8909090909090909,0.0666666666666666,0.0256410256410256,0.1948717948717948,0.0923076923076923,2.763809523809524,0.2803615881095986,0,0.0116805494103192
63263112,15,0,116,146,1779,115,0.7945205479452054,15.469565217391304,0.0412371134020618,0.0103092783505154,1.4381443298969072,0.4072164948453608,2.749034749034749,0.2472556797710404,0,0.0232626510536088
63271820,9,87,77,37,793,103,2.081081081081081,7.699029126213592,0.195,0.015,0.42,0.155,3.032051282051282,0.4765230695442354,0,0.0091663501431805
63278854,8,0,20,36,164,112,0.5555555555555556,1.4642857142857142,0.0670731707317073,0.0182926829268292,1.201219512195122,0.1951219512195122,3.2323462414578588,0.1748361678529921,0,0.0113731047892141
63280223,13,59,442,1306,9064,101,0.33843797856049,89.74257425742574,0.0,0.0,0.0,0.0,4.810169491525424,0.0,0,0.2638660336377583
63296328,9,138,137,209,5025,102,0.6555023923444976,49.26470588235294,0.02,0.015,0.885,0.21,2.7693798449612403,0.5203290863276842,0,0.022918172492962
63298406,8,63,57,80,56,104,0.7125,0.5384615384615384,0.3035714285714285,0.0714285714285714,1.375,0.5714285714285714,3.677127659574468,0.0,0,0.0390113552649685
63305735,8,137,245,162,1704,99,1.5123456790123455,17.21212121212121,1.0,0.005,0.0,0.0,2.7066666666666666,0.4578285562299093,0,0.0262086528533835
63309296,12,131,23,438,192,108,0.0525114155251141,1.7777777777777777,0.0,0.0,0.0,0.0,2.8266932270916336,0.0934538627031995,0,0.0251212799659741
63311131,11,68,88,70,2592,111,1.2571428571428571,23.35135135135135,0.5380710659898477,0.0862944162436548,0.182741116751269,0.0964467005076142,2.5625,0.5245085035589765,0,0.0218282154058829
63326803,14,0,26,14,8,104,1.8571428571428568,0.0769230769230769,6.375,0.375,18.75,3.375,2.57356608478803,0.0660818600455089,0,0.0643852221867673
63330702,13,27,457,522,7775,100,0.8754789272030651,77.75,1.0,0.005,0.0,0.0,2.702857142857143,4.241611294725844,0,0.0217751271663963
63347670,11,54,62,129,890,106,0.4806201550387597,8.39622641509434,0.04,0.01,0.01,0.01,2.58,1.1349932189167034,0,0.0266757081907474
63362755,11,79,1,78,4851,112,0.0128205128205128,43.3125,0.02,0.015,0.27,0.1,2.968619246861925,0.0660818600455089,0,0.004207226133475
63374438,13,0,8,1,113,104,8.0,1.0865384615384617,0.1327433628318584,0.0176991150442477,0.5398230088495575,0.0442477876106194,4.113043478260869,0.0,0,0.1422863597741558
63384236,7,153,29,43,213,108,0.6744186046511628,1.9722222222222223,0.755,0.18,0.62,0.405,2.6416,0.1477635311413854,0,0.0306415896688723
63391660,9,10,153,204,2073,99,0.75,20.939393939393938,0.245,0.07,1.425,0.32,2.6779661016949152,0.5118678868853311,0,0.0297589593401155
63405773,14,90,3,318,12225,100,0.0094339622641509,122.25,0.025,0.005,0.315,0.045,3.824797843665768,0.0,0,0.2808428773906101
63422513,8,0,1,3,10,102,0.3333333333333333,0.0980392156862745,20.0,0.1,0.0,0.0,4.293918918918919,0.0,0,0.1970767548012129
63432501,11,15,66,25,100,108,2.64,0.925925925925926,0.5,0.1530612244897959,0.5102040816326531,0.1122448979591836,3.2953488372093025,0.272462488904917,0,0.0077652473932108
63441233,8,21,13,7,255,114,1.8571428571428568,2.236842105263158,0.08,0.025,0.37,0.185,2.76497005988024,0.0934538627031995,0,0.0104740368509213
63448336,7,82,308,291,465,111,1.0584192439862543,4.1891891891891895,0.1229946524064171,0.0160427807486631,1.3101604278074863,0.1283422459893048,2.313195548489666,0.0934538627031995,0,0.0110162222772659
63450749,7,18,524,467,490,98,1.122055674518201,5.0,0.1,0.01,0.355,0.11,2.527918781725888,0.5983966933565787,0,0.0748150216941228
63452708,13,35,26,25,526,107,1.04,4.91588785046729,0.14,0.04,0.41,0.21,2.667293233082707,0.0660818600455089,0,0.0236835712709714
63456404,14,0,10,91,10040,102,0.1098901098901098,98.4313725490196,0.005,0.005,1.005,0.2,2.7094972067039107,0.0,0,0.0019349431869287
63462358,8,0,15,21,423,104,0.7142857142857143,4.0673076923076925,0.015,0.01,0.245,0.07,2.446835443037975,0.1144571390574773,0,0.0036567740062711
63470307,8,0,98,21,1024,107,4.666666666666667,9.570093457943925,0.0,0.0,0.165,0.015,2.8493975903614457,0.2382615347721177,0,0.0256754873775014
63472113,10,0,179,102,786,111,1.7549019607843137,7.081081081081081,0.355,0.055,0.485,0.325,2.713193116634799,0.3853201470472625,0,0.012724684803552
63473370,9,0,85,66,77,100,1.2878787878787878,0.77,0.7012987012987013,0.1038961038961039,0.0,0.0,3.141906873614191,0.1869077254063991,0,0.0379992079225178
63475761,9,75,163,97,1000,114,1.6804123711340206,8.771929824561404,0.0,0.0,0.005,0.005,2.4540612516644478,0.4333277348199537,0,0.0026760531637412
63485335,10,103,68,84,440,99,0.8095238095238095,4.444444444444445,1.0,0.005,0.0,0.0,3.386634844868735,0.0660818600455089,0,0.0374359533777639
63493307,9,158,163,113,2329,99,1.4424778761061947,23.52525252525253,0.28,0.045,0.8,0.34,2.95010395010395,0.3496723357059843,0,0.0279753570803818
63497717,14,69,5,5,163,101,1.0,1.613861386138614,1.2195121951219512,0.024390243902439,0.0,0.0,2.696078431372549,0.3028251257220228,0,0.011224998753055
63497789,11,95,440,159,1255,100,2.767295597484277,12.55,0.3115577889447236,0.0100502512562814,1.3165829145728642,0.1457286432160804,2.6842105263157894,0.647467353462031,0,0.0216581899440737
63501202,8,0,39,63,54,108,0.6190476190476191,0.5,0.4629629629629629,0.074074074074074,1.3703703703703705,0.3148148148148148,10.15137614678899,0.0,0,0.3008853534010381
63504029,15,150,0,68,104,101,0.0,1.0297029702970295,0.8173076923076923,0.173076923076923,0.4903846153846153,0.1826923076923076,3.5994962216624686,0.0,0,0.0434886677996989
63505103,12,74,6,339,4749,100,0.0176991150442477,47.49,0.07,0.01,0.7,0.07,2.8210735586481115,0.0,0,0.0149155291669488
63508961,8,48,241,298,996,101,0.8087248322147651,9.86138613861386,0.01,0.01,0.41,0.135,2.75968992248062,0.2559339434426655,0,0.0229381639962477
63511383,10,20,65,450,12724,101,0.1444444444444444,125.98019801980196,0.28,0.015,0.17,0.065,2.431239388794567,0.0,0,0.0158024763975173
63516523,13,0,171,361,2742,114,0.4736842105263157,24.05263157894737,0.1377551020408163,0.0408163265306122,0.7142857142857143,0.1530612244897959,6.569444444444445,0.1477635311413854,0,0.0864897792045025
63522429,11,0,77,28,344,110,2.75,3.1272727272727274,0.0050251256281407,0.0050251256281407,0.0050251256281407,0.0050251256281407,2.6816479400749063,0.2559339434426655,0,0.0216394123043086
63531243,15,0,38,213,1644,101,0.1784037558685446,16.277227722772277,0.0103092783505154,0.0103092783505154,0.2989690721649484,0.0721649484536082,3.116228070175439,0.2643274401820359,0,0.0340944024113347
63531612,8,149,440,206,1585,98,2.1359223300970878,16.1734693877551,1.0,0.01,0.0,0.0,3.718015665796345,0.9132694757688876,0,0.0489293454660588
63532697,15,0,55,559,181,107,0.0983899821109123,1.691588785046729,0.05,0.0166666666666666,0.5222222222222223,0.0611111111111111,3.069114470842333,0.6372703799157026,0,0.0224599703294692
63538785,12,45,50,15,278,106,3.333333333333333,2.6226415094339623,0.11,0.055,0.35,0.025,2.677358490566038,0.0660818600455089,0,0.0357114155527084
63538916,13,23,126,29,519,106,4.344827586206897,4.89622641509434,0.0,0.0,0.025,0.02,3.0,0.9084753771660686,0,0.0191747807193061
63539900,7,0,1,1,1,99,1.0,0.0101010101010101,49.0,15.0,93.0,27.0,1.4297520661157024,0.0,0,1.0
63549493,15,0,46,27,210,101,1.7037037037037035,2.0792079207920797,0.525,0.01,0.92,0.12,2.803921568627451,0.0660818600455089,0,0.0323818754043364
63551431,14,113,0,54,506,104,0.0,4.865384615384615,0.005,0.005,0.16,0.05,3.6572164948453607,0.0,0,0.2839749759215749
63557437,5,0,65,24,116,105,2.708333333333333,1.1047619047619048,0.0172413793103448,0.0172413793103448,0.8189655172413793,0.1379310344827586,3.1255506607929515,0.3964911602730538,0,0.0391175384803795
63560499,8,55,45,23,249,105,1.9565217391304348,2.3714285714285714,0.0,0.0,0.005,0.005,2.413427561837456,0.5722856952873867,0,0.0147133285474994
63566138,5,160,22,14,104,106,1.5714285714285714,0.981132075471698,0.0,0.0,0.9326923076923076,0.125,3.386634844868735,0.0660818600455089,0,0.0115540243524757
63571297,8,153,52,35,534,107,1.4857142857142858,4.990654205607477,0.035,0.005,0.39,0.08,2.1634980988593155,1.2485799794428478,0,0.0115602910422907
63576664,11,0,280,133,834,103,2.1052631578947367,8.097087378640778,0.005,0.005,0.02,0.005,4.214076246334311,0.4765230695442354,0,0.0698054265273636
63590417,9,27,39,20,87,103,1.95,0.8446601941747572,0.0229885057471264,0.0229885057471264,1.9770114942528736,0.5287356321839081,2.590493601462523,0.0934538627031995,0,0.028370907303371
63590658,15,109,38,38,672,111,1.0,6.054054054054054,0.36,0.115,1.145,0.41,2.3488372093023258,0.2880441499395717,0,0.0058789184015314
63591358,8,0,47,48,76,98,0.9791666666666666,0.7755102040816326,0.0526315789473684,0.0394736842105263,1.4473684210526316,0.4342105263157895,2.747104247104247,0.0,0,0.0912065514468916
63599466,8,0,87,49,124,107,1.7755102040816326,1.158878504672897,0.4354838709677419,0.1370967741935483,0.7338709677419355,0.0725806451612903,3.071428571428572,0.2880441499395717,0,0.0342826688234126
63607526,13,8,137,60,100,100,2.283333333333333,1.0,0.1,0.03,1.53,0.25,3.358490566037736,0.0660818600455089,0,0.0191935182895358
63612514,12,0,5,4,17,109,1.25,0.1559633027522936,0.7647058823529411,0.2941176470588235,2.235294117647059,1.5294117647058822,3.325508607198748,0.0,0,0.0390444829804259
63612852,13,38,132,127,8111,102,1.0393700787401574,79.51960784313725,0.7487437185929648,0.0050251256281407,0.0,0.0,2.855130784708249,0.6338349350507825,0,0.0216804832491524
63614412,8,50,32,43,364,101,0.7441860465116279,3.603960396039604,1.0,0.02,0.0,0.0,2.072544642857143,0.1748361678529921,0,0.0144835171510447
63620517,9,78,116,111,759,105,1.045045045045045,7.228571428571429,0.015,0.01,0.165,0.05,2.968619246861925,0.490076190493971,0,0.0261053492836719
63622239,7,15,30,25,1581,108,1.2,14.63888888888889,0.005,0.005,0.675,0.17,2.7063492063492065,0.2191687352197311,0,0.0162538739875422
63631559,8,0,85,51,1792,111,1.6666666666666667,16.144144144144143,0.0,0.0,0.0,0.0,3.1603563474387526,0.2472556797710404,0,0.0219409132623363
63635203,6,44,57,45,1203,107,1.2666666666666666,11.242990654205608,1.0,0.005,0.0,0.0,2.566204287515763,0.2559339434426655,0,0.0002643478695643
63644787,10,28,20,5,266,97,4.0,2.742268041237113,0.065,0.015,1.035,0.31,3.2847222222222223,0.0,0,0.0504094381397501
63646063,15,107,2005,1832,792,102,1.0944323144104804,7.764705882352941,0.03,0.015,1.925,0.445,2.74468085106383,1.0818066725879885,0,0.1176658321942598
63646600,7,79,75,79,1055,110,0.9493670886075948,9.590909090909092,0.005,0.005,0.13,0.05,2.7823529411764705,0.272462488904917,0,0.0155463403726517
63649355,6,86,86,85,5285,109,1.011764705882353,48.48623853211009,0.05,0.02,0.32,0.08,2.6963946869070208,0.4179383795285729,0,0.0245995537865436
63654969,15,0,7,56,7895,109,0.125,72.43119266055047,0.035,0.015,0.0,0.0,6.080851063829787,0.0,0,0.2885612405461494
63659373,7,0,1,29,678,105,0.0344827586206896,6.457142857142857,0.005,0.005,0.065,0.025,3.41705069124424,0.0,0,0.1869587263174149
63660431,12,42,87,124,2027,98,0.7016129032258065,20.68367346938776,0.085,0.02,0.65,0.265,2.7660818713450293,0.4282593998234223,0,0.0154533572531343
63660918,6,158,691,846,13063,110,0.8167848699763594,118.75454545454544,0.03,0.015,0.53,0.275,2.376586741889986,0.4179383795285729,0,0.0228013839534911
63664776,9,34,21,8,169,106,2.625,1.5943396226415094,0.0059171597633136,0.0059171597633136,1.2189349112426036,0.1479289940828402,2.9936708860759493,0.0934538627031995,0,0.0225140148816573
63671158,7,0,28,18,126,97,1.5555555555555556,1.2989690721649485,0.1825396825396825,0.0317460317460317,0.6904761904761905,0.3253968253968254,2.4153318077803205,0.1982455801365269,0,0.0077790802309009
63681584,9,111,22,6,7,104,3.6666666666666665,0.0673076923076923,1.4285714285714286,0.1428571428571428,11.571428571428571,3.7142857142857135,2.6041666666666665,0.0,0,0.0305148519662586
63682636,13,0,8,8,38,98,1.0,0.3877551020408163,5.2631578947368425,0.0526315789473684,0.0,0.0,3.0571030640668524,0.1477635311413854,0,0.0085348506401137
63698945,11,94,222,144,667,100,1.5416666666666667,6.67,0.36,0.1,0.575,0.225,2.697718631178707,0.4333277348199537,0,0.028941316586829
63708784,9,31,382,419,6809,101,0.9116945107398567,67.41584158415841,0.0,0.0,0.04,0.03,3.1915285451197053,0.3909455562448539,0,0.0014257070400286
