UserID,LengthOfScreenName,LengthOfDescriptionInUserProfile,NumberOfFollowings,NumberOfFollowers,NumberOfTweets,Longevity,FollowRatio,TweetsPerDay,LinkAverage,UniqueLinkAverage,MentionAverage,UniqueMentionAverage,Compression_Ratio,FollowingChangeRate,label,Similarity,HashtagTweetsCount,HashtagAverage,UniqueHashtagAverage,AverageCharactersInHashtag,AverageWordsInHashtag
39700237,11,0,81,20,30,192,4.05,0.15625,4.966666666666667,0.0666666666666666,9.3,1.1666666666666667,3.65615763546798,0.0,0,0.0054129793999178,0.0,0.0,0.0,0.0,0.0
39712699,9,0,28,30,10,190,0.9333333333333332,0.0526315789473684,0.1,0.1,13.3,3.4,2.7510822510822512,0.0660818600455089,0,0.0291611413278079,11.0,1.1,0.6,9.454545454545455,2.3636363636363638
39712803,7,13,317,543,5979,196,0.5837937384898709,30.505102040816325,0.165,0.02,0.42,0.145,2.8554216867469884,0.3619452538882463,0,0.1141504175332102,29.0,0.2,0.105,5.258620689655173,1.35632183908046
39715261,10,149,179,228,2873,184,0.7850877192982456,15.61413043478261,0.025,0.02,0.0,0.0,2.763106796116505,0.272462488904917,0,0.022240835436589,84.0,0.425,0.035,17.720238095238095,3.9404761904761907
39715304,10,0,103,129,2595,188,0.7984496124031008,13.803191489361698,0.025,0.025,0.805,0.085,2.637546468401487,0.3237336767310155,0,0.0381781623930863,0.0,0.0,0.0,0.0,0.0
39716702,6,48,211,63,178,185,3.3492063492063493,0.9621621621621622,0.0,0.0,0.1179775280898876,0.0393258426966292,3.8876712328767122,0.1869077254063991,0,0.0080881892438692,8.0,0.0449438202247191,0.028089887640449437,10.625,2.375
39717275,7,160,568,278,1088,188,2.0431654676258995,5.787234042553193,0.0,0.0,0.905,0.305,2.667293233082707,0.2382615347721177,0,0.0493196028060391,1.0,0.005,0.005,9.0,1.0
39717304,12,0,17,12,5,187,1.4166666666666667,0.0267379679144385,3.4,1.0,26.0,13.8,2.3607142857142858,0.0,0,0.0363636363636363,0.0,0.0,0.0,0.0,0.0
39717941,10,54,26,28,1153,195,0.9285714285714286,5.912820512820513,0.005,0.005,0.365,0.155,3.1393805309734515,0.1618668383655077,0,0.0343059081914471,1.0,0.005,0.005,10.0,3.0
39725702,11,0,34,7,32,184,4.857142857142857,0.1739130434782608,0.5,0.03125,5.125,0.4375,3.0658914728682167,0.1477635311413854,0,0.0333901202714463,0.0,0.0,0.0,0.0,0.0
39736882,7,127,201,309,5632,194,0.6504854368932039,29.030927835051546,1.01,0.02,0.005,0.005,3.148558758314856,0.1618668383655077,0,0.0548568779530327,8.0,0.04,0.04,11.25,2.125
39739103,12,47,56,458,10607,199,0.1222707423580786,53.30150753768846,0.69,0.02,0.175,0.035,3.0780911062906724,0.2191687352197311,0,0.0147743056228711,0.0,0.0,0.0,0.0,0.0
39740612,9,39,47,116,1911,186,0.4051724137931034,10.274193548387096,0.07,0.01,0.805,0.455,2.7341040462427744,0.0934538627031995,0,0.0169361997935327,0.0,0.0,0.0,0.0,0.0
39745821,12,0,28,47,581,187,0.5957446808510638,3.106951871657754,0.075,0.035,0.095,0.035,2.9257731958762885,0.1477635311413854,0,0.0331436604977914,1.0,0.005,0.005,7.0,1.0
39755921,11,106,3066,2832,6973,196,1.0826271186440677,35.576530612244895,0.095,0.015,1.425,0.22,2.8154761904761907,1.1097031350928654,0,0.0301177417407143,1.0,0.005,0.005,11.0,3.0
39758188,10,0,118,83,2339,193,1.4216867469879515,12.119170984455959,0.0251256281407035,0.0150753768844221,0.271356783919598,0.0904522613065326,2.797270955165692,0.0,0,0.0431982478258127,0.0,0.0,0.0,0.0,0.0
39763437,8,133,5914,5972,4542,199,0.9902880107166778,22.824120603015075,0.0,0.0,0.205,0.06,2.993684210526316,1.0173173043925845,0,0.0355051287303877,3.0,0.015,0.01,13.0,2.0
39765281,14,32,22,28,677,199,0.7857142857142857,3.4020100502512562,0.055,0.015,0.8,0.13,3.122340425531915,0.1321637200910179,0,0.0006081000239291,26.0,0.145,0.095,9.326923076923077,2.1923076923076925
39765669,11,0,31,53,1271,195,0.5849056603773585,6.517948717948718,0.0251256281407035,0.0100502512562814,0.4371859296482412,0.0753768844221105,2.8551307847082485,0.2803615881095986,0,0.0318290192511587,0.0,0.0,0.0,0.0,0.0
39770862,8,0,51,50,248,185,1.02,1.3405405405405406,0.18,0.04,0.15,0.065,2.8210735586481115,0.0934538627031995,0,0.0413718764131211,22.0,0.11,0.095,9.590909090909092,2.590909090909091
39773241,9,26,34,37,219,183,0.9189189189189191,1.1967213114754098,0.995,0.005,0.0,0.0,2.7064393939393936,0.4179383795285729,0,0.0274876616650514,3.0,0.015,0.015,12.0,2.0
39783216,14,49,259,220,10320,184,1.1772727272727272,56.08695652173913,0.015,0.005,0.005,0.005,3.2545871559633026,0.7447047420544789,0,0.0227478217475867,22.0,0.11,0.07,11.136363636363637,2.6363636363636362
39795822,8,0,87,143,2643,190,0.6083916083916084,13.910526315789475,0.1212121212121212,0.0101010101010101,0.5353535353535354,0.1313131313131313,2.8557114228456912,0.2472556797710404,0,0.0276734026938737,5.0,0.025252525252525252,0.020202020202020204,15.8,3.2
39800969,7,0,114,26,125,192,4.384615384615385,0.6510416666666666,0.0254237288135593,0.0084745762711864,1.1694915254237288,0.3559322033898305,3.131868131868132,0.4432905934241562,0,0.0182963494313397,1.0,0.00847457627118644,0.00847457627118644,5.0,1.0
39803028,15,149,2649,2429,2238,192,1.0905722519555372,11.65625,0.065,0.025,0.7,0.175,2.519503546099291,0.5568156500335374,0,0.0290032750542658,0.0,0.0,0.0,0.0,0.0
39803935,13,0,0,6,36,192,0.0,0.1875,0.1111111111111111,0.0555555555555555,2.055555555555556,0.5833333333333334,3.3033457249070635,0.0,0,0.0322903313523742,1.0,0.027777777777777776,0.027777777777777776,18.0,3.0
39804759,15,66,116,96,1500,192,1.2083333333333333,7.8125,1.005050505050505,0.0808080808080808,0.0101010101010101,0.005050505050505001,3.3388235294117647,0.5607231762191973,0,0.0513530534327773,8.0,0.04040404040404041,0.04040404040404041,12.25,2.75
39806005,11,17,297,231,4157,187,1.2857142857142858,22.229946524064175,0.3,0.035,0.755,0.28,2.9085365853658534,0.3304093002275449,0,0.0107898459804719,0.0,0.0,0.0,0.0,0.0
39816516,9,83,74,47,392,187,1.574468085106383,2.0962566844919786,0.27,0.035,0.38,0.11,3.0625,0.0660818600455089,0,0.0192864703694177,20.0,0.105,0.1,9.3,2.4
39818617,6,7,100,82,529,184,1.2195121951219512,2.875,0.21,0.02,0.92,0.155,3.480392156862745,0.0934538627031995,0,0.0085979685136994,1.0,0.005,0.005,9.0,2.0
39822299,13,101,144,175,454,183,0.8228571428571428,2.480874316939891,0.23,0.03,0.28,0.155,2.5489510489510487,0.0660818600455089,0,0.0134564035288287,7.0,0.035,0.02,9.142857142857142,2.857142857142857
39823470,15,48,44,36,323,196,1.2222222222222223,1.6479591836734695,0.955,0.03,0.19,0.145,2.8493975903614457,0.1321637200910179,0,0.0415130017973828,0.0,0.0,0.0,0.0,0.0
39825153,7,16,87,98,263,196,0.8877551020408163,1.3418367346938775,0.0358974358974358,0.0256410256410256,0.4205128205128205,0.1333333333333333,2.5848375451263537,0.1321637200910179,0,0.0182601159472012,18.0,0.09230769230769231,0.041025641025641026,6.555555555555555,1.6666666666666667
39825790,11,69,540,317,3946,183,1.7034700315457414,21.562841530054644,0.0452261306532663,0.0301507537688442,1.4321608040201006,0.4371859296482412,2.6892655367231644,0.6575062056591933,0,0.0213811902372134,75.0,0.4,0.055,5.5,1.1466666666666667
39833850,12,46,96,226,1105,185,0.4247787610619469,5.972972972972973,0.105,0.02,0.62,0.075,2.814229249011858,0.2955270622827708,0,0.0350423255176102,13.0,0.085,0.055,8.256410256410257,1.2564102564102564
39835757,7,68,228,318,1157,190,0.7169811320754716,6.089473684210527,0.705,0.01,0.0,0.0,2.672316384180791,0.2472556797710404,0,0.0227395493333158,70.0,0.365,0.27,7.978571428571429,1.792857142857143
39845024,8,0,39,41,492,193,0.9512195121951221,2.5492227979274613,0.3,0.05,0.58,0.215,2.57942238267148,0.2880441499395717,0,0.0177330161484306,4.0,0.02,0.005,2.0,1.0
39854144,9,0,291,251,683,183,1.1593625498007971,3.7322404371584703,0.0414201183431952,0.0236686390532544,0.2958579881656805,0.1597633136094674,2.8099009900990097,0.7846786119281366,0,0.0378554593663165,11.0,0.055,0.045,14.909090909090908,3.0
39858366,12,156,78,53,1145,191,1.4716981132075468,5.994764397905759,0.0100502512562814,0.0100502512562814,0.3618090452261306,0.0301507537688442,2.7878192534381143,0.0660818600455089,0,0.0253459814116341,0.0,0.0,0.0,0.0,0.0
39860627,9,102,2396,2770,4008,186,0.8649819494584837,21.548387096774192,0.135,0.035,0.265,0.06,2.68241965973535,2.813721835520631,0,0.0255437755914004,11.0,0.055,0.03,11.181818181818182,2.8181818181818183
39869291,15,89,694,196,197,195,3.5408163265306123,1.0102564102564102,0.0204081632653061,0.0204081632653061,0.9897959183673468,0.33673469387755106,2.9137577002053385,1.0173173043925845,0,0.0414497475483786,27.0,0.1377551020408163,0.07142857142857142,9.777777777777779,2.4444444444444446
39874693,7,71,338,1127,3098,191,0.2999112688553682,16.219895287958114,0.0201005025125628,0.0050251256281407,0.4422110552763819,0.2613065326633166,2.8429423459244534,0.9084753771660686,0,0.0147477006693985,1.0,0.005,0.005,6.0,3.0
39876306,9,55,16,18,486,187,0.8888888888888888,2.5989304812834217,0.0,0.0,0.49,0.015,2.656779661016949,0.2089691897642864,0,0.0205884182818853,9.0,0.05,0.045,8.833333333333334,2.388888888888889
39892512,10,22,82,247,2548,188,0.3319838056680162,13.553191489361698,0.005,0.005,0.31,0.08,2.8884381338742395,0.1982455801365269,0,0.0189414489554518,29.0,0.155,0.11,13.241379310344827,3.7758620689655173
39899912,9,0,52,31,797,185,1.6774193548387095,4.308108108108108,0.01,0.005,0.685,0.135,2.9439834024896268,0.2289142781149546,0,0.0267182193421838,21.0,0.105,0.02,4.9523809523809526,1.5238095238095237
39904006,9,91,1078,952,2234,192,1.1323529411764706,11.635416666666664,0.1122448979591836,0.0408163265306122,0.3112244897959184,0.1071428571428571,2.614678899082569,0.7818911124897079,0,0.0392298838447792,0.0,0.0,0.0,0.0,0.0
39909088,9,0,15,15,112,194,1.0,0.5773195876288659,0.0089285714285714,0.0089285714285714,1.5357142857142858,0.4910714285714285,3.7639257294429713,0.0934538627031995,0,0.075415689505828,1.0,0.008928571428571428,0.008928571428571428,9.0,1.0
39914518,7,0,53,45,233,196,1.1777777777777778,1.1887755102040816,0.005,0.005,0.225,0.12,2.619485294117647,0.2803615881095986,0,0.0215405300368098,8.0,0.04,0.03,10.875,2.0
39914899,11,93,125,380,10856,184,0.3289473684210526,59.0,0.27,0.015,0.16,0.06,2.9318181818181817,0.5760882998791435,0,0.0197135439309852,4.0,0.02,0.015,9.0,2.0
39916203,14,0,56,60,317,191,0.9333333333333332,1.6596858638743457,0.12,0.01,0.18,0.025,2.6432532347504623,0.3099513977959015,0,0.0402461258247397,8.0,0.045,0.025,6.9375,1.625
39917507,10,0,438,199,1446,189,2.2010050251256277,7.650793650793651,0.0,0.0,0.555,0.185,3.4864864864864864,0.2089691897642864,0,0.0441487110600912,12.0,0.06,0.045,11.583333333333334,2.5
39918775,13,42,14,7,74,188,2.0,0.3936170212765957,2.689189189189189,0.0405405405405405,0.4324324324324324,0.0135135135135135,3.4476885644768847,0.0,0,0.0153225004427864,3.0,0.04054054054054054,0.013513513513513514,10.0,2.0
39925382,10,29,33,21,183,185,1.5714285714285714,0.9891891891891892,0.2622950819672131,0.0382513661202185,0.7158469945355191,0.2513661202185792,2.6523364485981307,0.1321637200910179,0,0.0146106215480932,1.0,0.00546448087431694,0.00546448087431694,11.0,3.0
39926483,8,5,79,22,105,192,3.5909090909090913,0.546875,0.0095238095238095,0.0095238095238095,1.2095238095238094,0.3428571428571428,3.0,0.0,0,0.0367007177128585,23.0,0.21904761904761905,0.06666666666666667,17.652173913043477,4.0
39927056,10,102,217,236,4200,189,0.9194915254237288,22.222222222222218,0.07,0.045,0.79,0.105,3.1186813186813187,0.1477635311413854,0,0.0144971843549564,0.0,0.0,0.0,0.0,0.0
39927901,11,33,0,102,618,196,0.0,3.153061224489796,0.065,0.03,0.39,0.16,2.8930693069306934,0.4719188739399877,0,0.0229944547716757,3.0,0.015,0.01,12.666666666666666,2.6666666666666665
39932903,12,79,89,111,1818,184,0.8018018018018018,9.880434782608695,0.12,0.035,0.56,0.195,2.600732600732601,0.3619452538882463,0,0.0287800010383633,13.0,0.07,0.03,11.346153846153847,2.076923076923077
39938220,9,20,122,154,1105,197,0.7922077922077922,5.6091370558375635,0.0256410256410256,0.0205128205128205,0.24102564102564103,0.1282051282051282,2.8154761904761907,0.4765230695442354,0,0.0147871824980505,0.0,0.0,0.0,0.0,0.0
39939644,6,104,70,88,2716,196,0.7954545454545454,13.857142857142858,0.025,0.005,0.965,0.24,2.514705882352941,0.0660818600455089,0,0.0173742171154867,7.0,0.05,0.045,8.321428571428571,1.4285714285714286
39945340,5,94,112,62,658,190,1.806451612903225,3.4631578947368418,0.5707070707070707,0.0252525252525252,0.1515151515151515,0.101010101010101,2.718390804597701,0.2643274401820359,0,0.0163791196431518,10.0,0.050505050505050504,0.050505050505050504,9.1,2.0
39949509,10,0,105,79,1125,197,1.3291139240506329,5.710659898477157,1.0,0.005,0.0,0.0,2.657303370786517,0.1321637200910179,0,0.0239425293158942,0.0,0.0,0.0,0.0,0.0
39950100,10,113,353,368,15437,185,0.9592391304347826,83.44324324324323,0.08,0.02,1.41,0.715,2.843653250773994,0.49007619049397105,0,0.0003876579869042,0.0,0.0,0.0,0.0,0.0
39952692,11,75,157,160,3312,186,0.98125,17.806451612903224,0.13,0.025,0.345,0.085,2.7131931166347987,0.2955270622827708,0,0.0128632450382218,0.0,0.0,0.0,0.0,0.0
39959373,7,152,4969,5025,194,185,0.9888557213930348,1.0486486486486486,0.2577319587628865,0.0257731958762886,1.5309278350515465,0.2989690721649484,2.335689045936396,1.7842102212287425,0,0.0422765757187808,0.0,0.0,0.0,0.0,0.0
39981903,15,0,4,192,2672,182,0.0208333333333333,14.681318681318679,0.885,0.015,0.0,0.0,2.798816568047337,0.0,0,0.049214599935783,3.0,0.015,0.01,9.333333333333334,2.6666666666666665
39982611,14,52,46,9567,953,192,0.0048081948364168,4.963541666666667,0.5104166666666666,0.0052083333333333,0.0,0.0,2.547576301615799,0.0660818600455089,0,0.0198856160029172,0.0,0.0,0.0,0.0,0.0
39989668,9,0,139,42,84,186,3.3095238095238093,0.4516129032258064,0.2777777777777778,0.0555555555555555,0.7222222222222222,0.2361111111111111,3.3341176470588234,0.3796113848311847,0,0.0335492662862022,4.0,0.047619047619047616,0.03571428571428571,11.25,3.5
39991473,10,0,357,208,1806,198,1.7163461538461535,9.12121212121212,0.04,0.015,1.14,0.315,2.7607003891050583,0.7818911124897079,0,0.0199503790476797,0.0,0.0,0.0,0.0,0.0
39992649,13,29,649,1682,17426,190,0.3858501783590963,91.7157894736842,0.0,0.0,0.025,0.02,3.583333333333333,0.0934538627031995,0,0.1479599243871316,0.0,0.0,0.0,0.0,0.0
39996686,13,159,11442,10841,19238,182,1.0554376902499771,105.7032967032967,0.02,0.015,0.685,0.125,2.7131931166347987,1.0237357737706625,0,0.0338799411626484,17.0,0.085,0.01,10.882352941176471,3.764705882352941
40002481,8,28,74,73,87,195,1.0136986301369864,0.4461538461538462,0.1724137931034483,0.0344827586206896,1.1954022988505748,0.1379310344827586,3.165178571428572,0.5075843982998097,0,0.0305327062902353,8.0,0.09195402298850575,0.08045977011494253,12.75,2.625
40002894,12,75,191,226,3947,189,0.8451327433628318,20.883597883597886,0.0050761421319796,0.0050761421319796,0.015228426395939,0.0101522842639593,3.18609865470852,0.8306361007551558,0,0.0238518331975336,0.0,0.0,0.0,0.0,0.0
40005428,9,0,24,20,47,182,1.2,0.2582417582417582,0.1489361702127659,0.0851063829787234,0.851063829787234,0.5531914893617021,4.117437722419929,0.0,0,0.0193706299594144,4.0,0.0851063829787234,0.06382978723404255,4.25,1.5
40007208,11,0,88,170,4668,182,0.5176470588235295,25.64835164835165,0.48,0.005,0.0,0.0,2.7451737451737452,0.0934538627031995,0,0.0298419590634563,0.0,0.0,0.0,0.0,0.0
40008204,10,54,56,17,276,184,3.294117647058824,1.5,0.05,0.01,0.32,0.08,2.8900203665987783,0.1618668383655077,0,0.0397147807362015,0.0,0.0,0.0,0.0,0.0
40009053,10,0,10,21,12,194,0.4761904761904761,0.0618556701030927,13.333333333333336,0.5,0.5,0.3333333333333333,3.034,0.272462488904917,0,0.0197680008195436,51.0,4.5,4.083333333333333,9.5,2.480392156862745
40011015,9,125,948,2023,2507,184,0.4686109738012852,13.625,0.4070351758793969,0.0552763819095477,0.5276381909547738,0.1155778894472361,2.8250497017892644,0.9156571124598188,0,0.0172124127726801,0.0,0.0,0.0,0.0,0.0
40019154,8,145,25,1095,954,187,0.0228310502283105,5.101604278074866,0.04,0.015,0.985,0.295,2.9404517453798773,0.0,0,0.1456139349110864,0.0,0.0,0.0,0.0,0.0
40020060,12,0,50,35,157,196,1.4285714285714286,0.8010204081632653,0.1987179487179487,0.0576923076923076,0.9102564102564102,0.4871794871794871,2.6760299625468167,0.0660818600455089,0,0.0336370869234057,0.0,0.0,0.0,0.0,0.0
40031184,12,160,33,43,322,188,0.7674418604651163,1.7127659574468086,0.0452261306532663,0.0150753768844221,0.6582914572864321,0.1256281407035175,4.420560747663552,0.1144571390574773,0,0.1552450719859798,13.0,0.10050251256281408,0.08542713567839195,7.675824175824175,2.291208791208791
40034866,14,122,49,147,1409,196,0.3333333333333333,7.188775510204081,0.0703517587939698,0.0150753768844221,1.1005025125628138,0.4170854271356783,2.7341040462427744,0.3738154508127982,0,0.0239351347987084,12.0,0.06030150753768844,0.035175879396984924,5.0,1.75
40040516,8,92,473,319,1392,189,1.4827586206896552,7.365079365079365,0.4170854271356783,0.0753768844221105,0.3316582914572864,0.0603015075376884,2.603290676416819,0.272462488904917,0,0.0274826099056727,4.0,0.03015075376884422,0.02512562814070352,6.583333333333334,1.6666666666666665
40047688,15,44,60,5894,1495,182,0.01017984390906,8.214285714285714,0.345,0.105,0.475,0.155,2.611009174311927,0.2559339434426655,0,0.0321205670790585,1.0,0.005,0.005,2.0,1.0
40055203,9,0,59,60,426,186,0.9833333333333332,2.2903225806451615,0.075,0.045,0.8,0.16,3.269585253456221,0.1321637200910179,0,0.0186034794850425,20.0,0.105,0.07,6.3,1.5
40059504,14,0,397,278,6256,184,1.4280575539568343,34.0,0.22,0.045,0.685,0.35,2.9378881987577636,0.6338349350507825,0,0.0232507665015425,48.0,0.295,0.055,10.166666666666666,1.8229166666666667
40061199,12,66,17,16,287,182,1.0625,1.5769230769230769,0.1407035175879397,0.05025125628140701,0.4472361809045226,0.1407035175879397,2.6875,0.1321637200910179,0,0.0317643125329117,6.0,0.035175879396984924,0.02512562814070352,5.5,1.6666666666666667
40064064,7,17,35,22,181,186,1.5909090909090908,0.9731182795698924,0.2277777777777777,0.0055555555555555,0.0,0.0,2.583032490974729,0.2382615347721177,0,0.0200076693013985,19.0,0.11049723756906077,0.055248618784530384,8.210526315789474,2.263157894736842
40070306,8,35,102,134,4068,191,0.7611940298507462,21.298429319371728,0.1624365482233502,0.0050761421319796,0.0101522842639593,0.0101522842639593,3.032051282051282,0.3304093002275449,0,0.0240761635114143,141.0,0.7969543147208121,0.09137055837563451,8.624113475177305,1.2624113475177305
40075209,8,74,487,358,361,194,1.3603351955307263,1.8608247422680413,0.25,0.055,1.78,0.825,2.7131931166347987,0.5489171555600374,0,0.0381658022923722,0.0,0.0,0.0,0.0,0.0
40077368,11,30,97,78,543,192,1.2435897435897436,2.828125,0.09,0.045,0.12,0.055,2.8286852589641436,0.0,0,0.0186666673564838,0.0,0.0,0.0,0.0,0.0
40085989,15,0,10,3,106,195,3.333333333333333,0.5435897435897435,0.2358490566037736,0.0094339622641509,1.169811320754717,0.1132075471698113,3.5563909774436087,0.0,0,0.0276534444122762,0.0,0.0,0.0,0.0,0.0
40092190,12,0,12,35,141,182,0.3428571428571428,0.7747252747252747,0.0780141843971631,0.0354609929078014,0.3971631205673759,0.1276595744680851,2.8323353293413174,0.1321637200910179,0,0.0475369167997285,51.0,0.5531914893617021,0.22695035460992907,5.132352941176471,1.3104575163398695
40097004,14,105,1830,743,901,192,2.4629878869448185,4.692708333333333,0.005,0.005,0.07,0.03,2.556756756756757,0.997814205036652,0,0.0282424848856847,5.0,0.035,0.025,5.0,1.6
40097378,7,0,9,11,74,185,0.8181818181818182,0.4,0.4054054054054054,0.054054054054054,1.5270270270270268,0.6351351351351351,2.8859470468431763,0.1321637200910179,0,0.0262992138395823,0.0,0.0,0.0,0.0,0.0
40106462,7,0,34,38,1148,186,0.8947368421052632,6.172043010752687,0.01,0.01,0.03,0.02,2.7446808510638303,0.0660818600455089,0,0.0248236498277978,23.0,0.115,0.05,10.652173913043478,1.565217391304348
40109358,13,84,137,216,1493,194,0.6342592592592593,7.695876288659794,0.0,0.0,0.0909090909090909,0.0909090909090909,2.98109243697479,0.1477635311413854,0,0.0247829279953844,129.0,0.6515151515151515,0.015151515151515152,18.891472868217054,2.9844961240310077
40109983,6,18,474,252,692,193,1.880952380952381,3.5854922279792745,0.0,0.0,0.855,0.32,2.917864476386037,0.3853201470472625,0,0.1374320793009281,0.0,0.0,0.0,0.0,0.0
40111153,13,75,650,477,1122,195,1.3626834381551365,5.753846153846153,0.055,0.015,0.745,0.095,2.561371841155234,0.2559339434426655,0,0.0173239717954405,0.0,0.0,0.0,0.0,0.0
40118347,8,18,14,18,82,194,0.7777777777777778,0.42268041237113396,0.024390243902439,0.0121951219512195,0.2073170731707317,0.073170731707317,3.014893617021277,0.0,0,0.0290651158436778,4.0,0.04878048780487805,0.012195121951219513,3.0,1.0
40118716,10,0,47,2,229,186,23.5,1.2311827956989247,0.09,0.045,0.55,0.25,3.354609929078014,0.0,0,0.034005469310299,20.0,0.1,0.03,15.85,4.35
40133532,7,28,122,339,4203,183,0.359882005899705,22.9672131147541,0.01,0.005,0.45,0.105,3.045064377682404,0.6641144742696833,0,0.0235224616832637,20.0,0.105,0.05,7.125,1.65
40135174,11,0,29,39,929,184,0.7435897435897436,5.048913043478262,1.005,0.01,0.005,0.005,3.1533333333333333,0.3237336767310155,0,0.0254404270946651,19.0,0.095,0.02,15.631578947368421,2.8421052631578947
40140379,10,0,198,133,2255,196,1.4887218045112782,11.505102040816329,0.26,0.055,0.03,0.02,3.3529411764705883,0.5528805077909661,0,0.0236862869665578,22.0,0.12,0.12,7.704545454545454,2.227272727272727
40141608,7,59,1815,1142,2102,194,1.5893169877408055,10.835051546391751,0.0,0.0,0.0578947368421052,0.0473684210526315,2.972916666666667,2.53964203371039,0,0.0128758174639276,0.0,0.0,0.0,0.0,0.0
40142863,10,64,59,38,1993,182,1.5526315789473684,10.95054945054945,0.02,0.005,0.26,0.1,3.0,0.2472556797710404,0,0.026447860552554,200.0,1.0,0.01,7.85,1.37
40153814,11,29,0,174,1895,182,0.0,10.412087912087912,0.1,0.015,0.67,0.21,2.844,0.0,0,0.046565318298060994,2.0,0.01,0.005,8.0,2.0
40158656,6,0,90,42,66,193,2.142857142857143,0.3419689119170984,0.0,0.0,1.0454545454545454,0.6363636363636364,2.9520833333333334,0.1982455801365269,0,0.1419597551800415,0.0,0.0,0.0,0.0,0.0
40162967,13,107,36,20,50,184,1.8,0.2717391304347826,0.16,0.04,4.86,0.7,3.494886363636364,0.0,0,0.0105455205885204,0.0,0.0,0.0,0.0,0.0
40164463,13,0,31,62,726,182,0.5,3.9890109890109886,0.02,0.005,0.12,0.045,3.346698113207548,0.0934538627031995,0,0.0166602689514881,18.0,0.12,0.055,5.537037037037037,1.2314814814814816
40172135,10,157,41,44,420,193,0.9318181818181818,2.1761658031088085,0.035,0.015,0.725,0.385,2.7028571428571433,0.0,0,0.0352365736022268,108.0,0.54,0.06,11.101851851851851,2.212962962962963
40183037,10,72,325,250,7632,182,1.3,41.93406593406594,0.325,0.02,0.005,0.005,3.0581896551724137,0.6234150208405369,0,0.0169803413253924,5.0,0.025,0.02,13.6,3.2
40199872,7,47,74,181,2064,184,0.4088397790055249,11.217391304347824,0.345,0.08,0.01,0.01,2.95625,0.3909455562448539,0,0.0179439978792491,3.0,0.015,0.01,6.666666666666667,1.3333333333333333
40211864,10,54,23,24,318,191,0.9583333333333334,1.6649214659685865,0.105,0.02,0.325,0.095,3.1436077057793343,0.1869077254063991,0,0.0008723041284299,0.0,0.0,0.0,0.0,0.0
40216589,10,87,637,610,8536,186,1.044262295081967,45.89247311827957,0.935,0.02,0.09,0.07,3.120567375886525,0.4625730203185628,0,0.0047880332955709,0.0,0.0,0.0,0.0,0.0
40223542,7,91,26,30,1338,185,0.8666666666666667,7.232432432432432,0.04,0.035,0.1,0.045,2.8920570264765786,0.0660818600455089,0,0.015844705638218,0.0,0.0,0.0,0.0,0.0
40227506,14,16,50,23,786,181,2.1739130434782608,4.3425414364640895,0.12,0.03,0.565,0.21,3.2194570135746607,0.0660818600455089,0,0.0378138507551285,1.0,0.005,0.005,5.0,1.0
40228250,11,43,12,56,144,197,0.2142857142857142,0.7309644670050761,0.0277777777777777,0.0138888888888888,0.9930555555555556,0.3263888888888889,2.843687374749498,0.1477635311413854,0,0.0146267671387205,5.0,0.06944444444444445,0.0625,9.033333333333333,2.666666666666667
40230654,7,138,358,263,539,184,1.361216730038023,2.9293478260869565,0.065,0.02,1.215,0.64,2.623616236162362,0.1144571390574773,0,0.0276974568684125,0.0,0.0,0.0,0.0,0.0
40233133,15,0,389,808,473,198,0.4814356435643564,2.3888888888888893,0.0050251256281407,0.0050251256281407,0.8341708542713567,0.2261306532663316,2.993684210526316,0.2089691897642864,0,0.0222865983466973,42.0,0.21105527638190955,0.04020100502512563,4.380952380952381,1.1666666666666667
40237628,14,151,187,326,2436,194,0.5736196319018405,12.556701030927837,0.0,0.0,0.0,0.0,2.6977186311787067,0.3909455562448539,0,0.0280263725078388,30.0,0.18478260869565216,0.09239130434782608,12.677777777777777,3.6222222222222222
40246590,10,51,79,141,2517,185,0.5602836879432624,13.605405405405405,0.07,0.015,0.11,0.07,3.1603563474387526,0.1982455801365269,0,0.0214349293163493,22.0,0.12,0.07,7.795454545454546,1.7954545454545454
40248303,8,85,470,508,6873,182,0.9251968503937008,37.763736263736256,0.08,0.02,0.065,0.045,2.672316384180791,0.6406874037664375,0,0.0211902403762966,3.0,0.015,0.01,14.666666666666666,2.0
40250198,5,12,394,293,334,186,1.3447098976109215,1.7956989247311828,0.0251256281407035,0.0150753768844221,0.2010050251256281,0.0753768844221105,3.1393805309734515,0.2191687352197311,0,0.0106943374118992,0.0,0.0,0.0,0.0,0.0
40256617,8,0,4,11,36,189,0.3636363636363636,0.1904761904761904,0.1666666666666666,0.0833333333333333,2.5277777777777777,0.7222222222222222,3.7844974446337294,0.0,0,0.0340321771079141,3.0,0.08333333333333333,0.08333333333333333,15.666666666666666,4.0
40256981,6,0,49,31,738,192,1.5806451612903225,3.84375,0.175,0.005,0.0,0.0,2.838,0.1618668383655077,0,0.0355135315400716,3.0,0.015,0.01,7.666666666666667,1.6666666666666667
40260986,15,0,34,24,19,188,1.4166666666666667,0.10106382978723401,0.4210526315789473,0.3684210526315789,13.26315789473684,5.052631578947368,2.7418981481481484,0.1144571390574773,0,0.0249171565787591,0.0,0.0,0.0,0.0,0.0
